id,p_type,s_name,s_area_name,post_time,title,author,content,page_url
1646216933065_PTT02R,bbs,Ptt,Stock,2022-03-02 18:27:39.000,Re: [新聞] 長榮經營權之爭 全面引爆,miniguava,"身為奈米水手對這個議題蠻有興趣的
整理了最近相關的新聞報導
希望拋磚引玉
如有漏誤之處，也請不吝指正

張榮發生前有兩任妻子
大房(亡)育有三子張國華、張國明、張國政，及女兒(亡)
二房李玉美則僅育有一子張國煒。

長榮經營權爭奪戰最開始浮上檯面的是張榮發的遺囑
張榮發遺囑記載將價值新台幣240億的遺產全部單獨留給張國煒
這當然引起大房三子的極度不滿
當時由三哥張國政提起遺囑無效訴訟，經一審判決張國政敗訴
目前二審由台灣高等法院審理當中
只是因為張榮發遺囑除涉及有效與否的爭議外
另外還有遺產特留分以及配偶剩餘財產分配請求權的問題尚未處理
（如果大家有興趣再來補充）
除非雙方能夠達成和解，否則大概還有很長的路要走
不過從這次二房在長榮國際的經營權爭奪上，選擇支持張國明、張國政
再參考遺囑無效訴訟原訂於去(110)年12月判決，卻因故延後
不排除雙方可能已經在該訴訟中達成某種協議。

回到長榮集團經營權上
長榮集團據傳依照張榮發生前的規劃
是由大房三子負責海運，張國煒負責航空
雙方當時也已經談妥股權交換相關事宜
但因張榮發遺囑公開後
卻是將遺產以及長榮集團經營權全部交給張國煒
這也導致雙方撕破臉
大房聯合將張國煒趕出長榮集團
之後大房三子分為兩個派系
分別是以大哥張國華與長榮老臣柯麗卿為主的大哥派(華卿派)
以及二哥張國明、三哥張國政主導的弟弟派(明政派)
但長年多是由大哥派取得長榮集團的經營權
這次弟弟派選擇與張國煒合作
藉此搶下對長榮集團具有相當控制權的長榮國際
是否能夠打破長榮集團長期由大哥派主導的局面，相當值得關注。

兩大派系持股情形如下：
以下假設長榮國際在張國煒的支持下由弟弟派取得經營權後
張國煒及長榮國際在長榮集團其他公司經營權爭奪下
同樣選擇支持弟弟派
另外，如果是四兄弟透過第三人或控股公司持股情形
為方便理解，則直接以四兄弟作為代表說明

長榮國際
大哥派46.86%（張國華18%、張榮發文教基金會28.86%）
弟弟派48%（張國明、張國政各18%、張榮發慈善基金會5%、二房7%）
張榮發遺產5%

巴拿馬長榮
大哥派20%（華20%）
弟弟派60%（明、政、煒各20%）
張榮發遺產20%

長榮鋼
大哥派11.9%（華5.95%、張榮發文教5.95%）
弟弟派33.59%（明、政各5.95%、長榮國際21.69%）
長榮航9.1%

長榮航
大哥派
弟弟派22.76%（明1.08%、政1.78%、煒9.31%、長榮國際10.59%）
長榮14.97%
長榮鋼4.27%
張榮發遺產2.54%

榮運
大哥派2.85%（華2.85%）
弟弟派13.01%（明1.76%、政2.8%、長榮國際8.45%）
張榮發遺產0.95%
長榮40.36%

長榮
大哥派3.02%（華3.02%）
弟弟派15.46%（明2.21%、政0.89%、長榮國際4.96%、巴拿馬長榮7.4%）
張榮發遺產3.42%
長榮鋼0.72%

由上可以看出大哥派如果確定失去長榮國際以及張國煒的支持
未來對於巴拿馬長榮、長榮鋼、長榮航的經營權都極有可能易主
至於眾所關注的長榮(海運)明面上也將由弟弟派取得領先優勢
最終則將視委託書的收集情形
決定長榮未來的共主

值得一提的是張榮發遺產因為遺囑跟配偶剩餘財產分配請求權的關係
讓二房跟張國煒在張榮發的遺產分配中佔有相當大的優勢
光是巴拿馬長榮20%的股份，加上張國煒的20%，就已經站在不敗之地
如果順利拿下巴拿馬長榮，則又能間接持有長榮7.4%股份
不說能否搶下長榮的經營權，但7.4%股份要拿一席董監應該沒問題
不過一直以來張國煒對此議題似乎都顯得比較消極
這次藉由加入弟弟派來打擊大哥派在長榮國際的地位
是否在宣示將參與長榮集團未來的經營權爭奪
我好興奮阿阿阿阿

--
",http://www.ptt.cc/bbs/Stock/M.1646216861.A.E33.html
1646220140617_PTT02R,bbs,Ptt,Stock,2022-03-02 19:20:32.000,Re: [新聞] 長榮經營權之爭 全面引爆,nic0911,"
長榮的主要自然人股東只有 張國華(3%) 張榮發(3.4%) 張國明(2.21%) 張國政(0.89%)，
長榮發高股息主要受惠者會有 張國華與張榮發兩位..現金可以直接進口袋，剩下的都是
進基金會or公司。

所以 長榮發高股息 就是張國華受惠最多，剩下的都還要看長榮國際要不要再發出來。

可以預期的是長榮會連續兩年高配息政策，這樣才能把長榮賺來的錢進私人口袋。

--
",http://www.ptt.cc/bbs/Stock/M.1646220033.A.CAC.html
1646224421879_PTT02R,bbs,Ptt,Stock,2022-03-02 20:29:22.000,Re: [新聞] 長榮經營權之爭 全面引爆,nodnarb1027,"
感謝各位公司法水手以及產權水手分享

我覺得推導過程很合理…

只是…

會不會反而為了鞏固股權佔比

華兄張大哥決定

配 爆 股 票

呢？

畢竟股利只是到口袋

股權才是籌碼

小弟拋磚引玉請益而已0.0

-----
Sent from JPTT on my iPhone

我本來就在乎航運業可以賺多久勝過今年可以配多少左手右手給我，長榮的艦隊比長榮的股利我更看好^_^
",http://www.ptt.cc/bbs/Stock/M.1646224165.A.AF1.html
1646229801202_PTT02R,bbs,Ptt,Stock,2022-03-02 22:01:59.000,Re: [新聞] 長榮經營權之爭 全面引爆,justin531xx,"


1月 大哥跟他老婆一月有信託股票

長榮董事張國華及張國華配偶楊美珍共計申報轉讓20.69萬張，
用途為信託，其中楊美珍持股4.71萬張全數信託，
張國華則將持股31.96萬張轉讓一半15.98萬張，轉讓後尚有159,846.157張，近16萬張。

https://i.imgur.com/TTA2qmC.jpg

現在上面的3%
怎麼算出來的

https://i.imgur.com/ttf8Vim.jpg

159,846張 這樣不就對上了

事實上大哥加大嫂 大概7%拉

為何要信託

大家當初都不是猜配息會很高

這動作是要節稅不是




豪門算計 我也不懂

先讓消息再飛一飛吧

這個月見真章不是?



附上去年持股十大
https://i.imgur.com/CwLo6W4.jpg
https://i.imgur.com/6DsVnBL.jpg

--
",http://www.ptt.cc/bbs/Stock/M.1646229721.A.476.html
1646230521804_PTT02R,bbs,Ptt,Stock,2022-03-02 22:14:09.000,[新聞] 長榮海董事改選…大哥張國華 擬定四招應,justin531xx,"原文標題：
長榮海董事改選…大哥張國華 擬定四招應戰

原文連結：
https://reurl.cc/EpLGDA
發布時間：
記者黃文奇／台北報導
2022年3月1日 週二 上午6:32·2 分鐘 (閱讀時間)


原文內容：
長榮海運（2603）明年董事改選委託書大戰提前引爆，長榮集團兄弟兩陣營滿一年持股均
逾8%，組徵求人團爭取持股逾20%的外資奧援，成一大關鍵；長榮海運籌碼、委託書大戰
正式浮上檯面，據悉，大哥張國華準備四招接戰。

弟弟派拿下長榮國際後，等於控有長榮航空；長榮海運則是這一場經營權大戰的最關鍵之
戰，而海運最大股東「巴拿馬長榮國際」也將成爭搶標的。

攤開長榮集團千絲萬縷的交叉持股關係，海運是長榮集團起家企業，又是獲利主引擎，且
持有集團各大公司多數股權，換言之，掌握海運等於掌握集團命脈。

弟弟派拿下長榮國際，已先持長榮4.96%，搭配張國明2.21%、張國政0.89%及長榮鋼0.72%
，總持股約9%，已可籌組徵求人團。

因此，長榮海運董事改選明年登場，至關重要，最大股東巴拿馬長榮國際持股7.4%，則是
重中之重。為防範弟弟派整合戲碼重演，大哥準備四招因應，雙方各組徵求人團收委託書
。

消息人士指出，哥哥迎戰弟弟派的四招，包括信託節稅宣示抗戰並組徵求人團；高年終穩
住員工向心力與相挺；高配息吸引近三成持股的外資、勞退支持；增加持股以期明年背水
一戰。

大哥張國華去年即察覺事態嚴重，今年1月先將個人半數及配偶持股全數持信託，在節稅
前提下長期抗戰。緊接著發放40個月年終獎金，穩住員工向心力；青標、Peony等子公司
短短七個月內，配發20億美元股息予母公司，更是前所未有；本月將公布的配息政策，也
傳出可能逾五成配發率，準備讓外資法人、勞退基金等三成大股東驚豔。


心得/評論：                             ※必需填寫滿30字，無意義者板規處分

原本我有回文了 但是看到這篇

還是PO一下好了

既然一堆人對他們爭奪大戰有興趣

可以看看

去年張國華除了信託長榮海一半股份之外
-------------------------
自己也信託了2.58萬張長榮國際信託，
楊美珍信託長榮國際股票8200張。

--
",http://www.ptt.cc/bbs/Stock/M.1646230452.A.E9B.html
1646230891395_PTT02R,bbs,Ptt,Stock,2022-03-02 22:16:39.000,[新聞] 華航迎客運復甦商機 夏季班表擴大增班,Vanquze,"華航迎客運復甦商機 夏季班表擴大增班

經濟日報 記者黃淑惠／即時報導

資料來源: https://money.udn.com/money/story/5612/6131744

後疫情時代迎航空客運復甦商機，華航（2610）夏季班表擴大增班，不只是東南亞線、北
美線增班，考量到台商往返需求，兩岸航線的班次也會增加。長榮航空（2618）也會在增
加客戶需求持續增班。

4月起東南亞航線新加坡由每週一班增為每週兩班；檳城由兩週一班增為每週一班。東北
亞航線除了持續飛航的桃園往返東京成田航班外，5月起再新增松山往返東京羽田航班，
初期預計每週提供兩班服務。

北美航線5月起溫哥華由兩週一班增為每週一班，並於6月起再新增紐約航線服務；歐洲航
線4月起新增維也納航線服務；大洋洲布局涵蓋紐澳，澳洲航線包括雪梨、布里斯本、墨
爾本三個航點每週一班載客服務，另直飛紐西蘭奧克蘭每月一班。

全球航空業自 3 月 27 日展開夏季班表，華航也自3月底起陸續增班服務，兩岸航線飛航
北京、上海浦東、廈門及成都等航點，其中松山往返上海浦東由每週五班增為每週六班；
桃園往返上海浦東由每週兩班增為每週五班。

華航積極為後疫情時代旅運需求佈局準備，並持續檢視各國疫情狀況及邊境管制政策滾動
式調整航班，目前會跟著市場變化，持續調整班表，預計客運航班還會陸續增加。


心得/評論:

華航提前佈局,3月底開始增開客運班次,解封利多接下來陸續會釋出
受烏俄戰爭搗亂點火,雖然外資連賣超8天,不過也才從前波高點回檔約10%!
拉回就是一個好買點,順勢加碼. 還是很看好後疫情時代的成長爆發力!

--
",http://www.ptt.cc/bbs/Stock/M.1646230603.A.00F.html
1646234475668_PTT02R,bbs,Ptt,Stock,2022-03-02 23:17:03.000,[標的] 2618.TW 長榮航 空,wayne6250,"-------------------------------------------------------------------------
1.發標的文未充實內文，多空理由不充實者，板規1-1-5或4-4處份
2.進退場機制若非長期投資，請輸入停損價，否則依板規1-1-6處份
3.請依格式輸入內容，未依格式者板規1-1-2砍文處份。

標題請使用以下格式：股號.市場碼+股名+分類 (市場碼：TW US HK CN JP KR...)
                 ex [標的] 2330.TW 台積電 長期不停損多
                 ex [標的] TSLA.US 特斯拉 馬斯克火星多

---------------------按ctrl+y 可刪除以上內容。----------------------------

1. 標的：      2618.TW 長榮航

2. 分類：空

3. 分析/正文：
華航空完來空長榮航
長榮航主力近一週真的出掉蠻多貨的，加上大戶持股比例降低不少，而散戶持股比例也增
加不少，本來昨天要空結果忙工作沒空到，判斷應該還有點湯可以喝。

https://i.imgur.com/SYQK4vG.jpg

4. 進退場機制：同華航進場點，有拉高應該都能找時機進場，有機會再做加空，都是先
做短空，停利先看29.8～30.2。
收盤過前高則停損。

--
",http://www.ptt.cc/bbs/Stock/M.1646234225.A.DCE.html
1646236265924_PTT02R,bbs,Ptt,Stock,2022-03-02 23:49:42.000,[新聞] 陽明海運談願景 今年貨櫃海運業會更好,hvariables,"原文標題：

陽明海運談願景 今年貨櫃海運業會更好

原文連結：

https://udn.com/news/story/7241/6134723

發布時間：

2022-03-02 14:46

原文內容：

陽明海運談願景 今年貨櫃海運業會更好

2022-03-02 14:46 聯合報 / 記者游明煌／基隆即時報導

https://uc.udn.com.tw/photo/2022/03/02/realtime/16151693.jpg
海運看好鼓勵扎基本功，鄭貞茂：社會歷練夠才看見痛點。圖／國立台灣海洋大學提供

陽明海運去年獲利約過去26年總獲利的87倍，陽明董事長鄭貞茂在海大的講座時表示，公
司逐步邁向節能減碳船、智能化，並調整福利制度、增加船員績效獎金，海運市場的前景
相當不錯，今年會更好，整體貨櫃海運業看好，鼓勵海大學子投入海運事業，扎穩基本功
，增強自身的能力，社會歷練足夠才能看見痛點。

國立台灣海洋大學「傳承與創新-王光祥講座」，昨邀陽明海運董事長鄭貞茂擔任授課講
師，海大校長許泰文頒發榮譽講座教授聘書。許泰文表示，鄭董事長經歷豐富，培育了許
多國家金融人才，海大聘鄭貞茂為榮譽講座教授，盼共同培育更多高階管理人才。

開課講師林見松總會長表示，海運在這兩年可以說是台灣的護國神山，鄭貞茂董事長是第
五級的領導人，結合謙虛的個性和專業的堅持，他到不同的組織都領導的非常好，希望同
學可以多多學習。

鄭貞茂說，薪水從來不是工作的主要考量，人生就是不斷的歷練，他先從工作經歷講起，
在2020年接任陽明董事長之前，他從台灣經濟研究院擔任助理研究員到花旗銀行首席經濟
學家、轉任台灣金融研訓院院長、農業金庫總經理，並陸續接任金管會副主委、國發會副
主委等許多職位。

鄭貞茂表示，在經濟、金融的歷出練，讓本身沒有航運經驗的他，在經營陽明海運這麼大
的公司時助益非常大，鼓勵同學增加人生的歷練，增強自身的能力，社會歷練足夠才能看
見痛點。

鄭貞茂說到，貴人很重要，他除了第一份工作是自己投履歷來的，其他都是收到了其他單
位的邀請，甚至背後有許多人的推薦，鼓勵海大學子要步步踏實、扎穩基本功，功夫學好
了到哪工作都可以。

鄭貞茂還指出，他在國發會時率領35名員工，讓國發基金年賺200億，也是當時擔任陽明
海運的董事，才有現在擔任董事長的機緣。

鄭貞茂對於目前海運前景說，以前航運外在環境不是這麼的好，但去年整年的獲利就是過
去歷年獲利的87倍，公司也逐步邁向節能減碳船、智能化，並調整福利制度、增加船員績
效獎金，海運市場的前景還是相當不錯，鼓勵海大學子投入海運事業。

https://uc.udn.com.tw/photo/2022/03/02/realtime/16151694.jpg
海運看好鼓勵扎基本功，鄭貞茂：社會歷練夠才看見痛點。圖／國立台灣海洋大學提供

https://uc.udn.com.tw/photo/2022/03/02/realtime/16151695.jpg
海運看好鼓勵扎基本功，鄭貞茂：社會歷練夠才看見痛點。圖／國立台灣海洋大學提供

https://uc.udn.com.tw/photo/2022/03/02/realtime/16151696.jpg
海運看好鼓勵扎基本功，鄭貞茂：社會歷練夠才看見痛點。圖／國立台灣海洋大學提供

心得/評論：

聯合報報導陽明董事長鄭貞茂表示：
「海運市場的前景相當不錯，今年會更好，整體貨櫃海運業看好。」
不過陽明海運的股價要再創高峰難度很高。

",http://www.ptt.cc/bbs/Stock/M.1646236195.A.B1F.html
1646280348991_PTT02R,bbs,Ptt,Stock,2022-03-03 12:01:54.000,Re: [標的] 2603長榮 150以下老天送的禮物？！,JessVeron,"
最後更新，一堆臭嘴水手反串

老天的禮物沒了，停利目前看兩個。

投信開始轉賣，或是破五日線，減碼。

等公布配息隔天開高全部出場。

當初有進場的恭喜賺錢。




--
",http://www.ptt.cc/bbs/Stock/M.1646280116.A.67B.html
1646282134386_PTT02R,bbs,Ptt,Stock,2022-03-03 12:33:00.000,Re: [標的] 2603長榮 150以下老天送的禮物？！,ricky525,"去年初疫情開始 我們單位30個人

有5-6個開始進場 到7-8月時

有進場的都獲利頗豐 最少賺20幾

最多都100多以上 我聽著心癢

2603看到9月底 想說看了2個月

都在120-150左右  想說穩了就124入場

沒想到隔天開始一路跌到90幾..

後來放到12月漲回來有賺了就賣了

過年前想說看了一陣子又都在120幾

應該是底了 +-入手 解果又是入手後

開始一路跌到封關......

https://imgur.com/4TzXocE


少少的3張大概就給他放著

能漲到200-300就出

不然就當股東也可以


當初想買2603 是想著這家公司

有日本背景 又是專業經理人在做

個人覺得張榮發的日本人脈

應該是 張國華繼承了下來了

(個人一直覺得 長榮某方面來說是日本的影武者)


以前是世界工廠在中國

所以吃不到多少的果實

現在世界工廠外移東南亞

海運某些方面來說國家勢力色彩很重

日本由於二戰因素 東南亞比較過敏

中國由於反中浪潮以及紅色背景也是過敏

剩下台灣船運業 大概上就跟台灣產品在

俄羅斯 北韓比較受歡迎一樣

價格品質與幾乎沒有國家勢力背景

在東南亞應該比較吃得開

現在這種資本時代

東南亞國家也不太可能

有資本餘力去扶持自己的國家隊船運

除非歐美在本土建立所有的產業鏈

不然還是要大量依靠船運

台灣航運業應該還是很吃得開

",http://www.ptt.cc/bbs/Stock/M.1646281983.A.2F1.html
1646282848425_PTT02R,bbs,Ptt,Stock,2022-03-03 12:44:44.000,[請益] 航運高歌離席時間點,nidhogg,"年初覺得金融股高點已到，把手邊部位除了給小孩的存股還留著，其他部位清一清。

然後看台積電一片大好，結果現在套了一張在659T，But今年覺得各類股票炒了一輪了，
終究會回到基本面不錯的航運股，想想去年獲利超過2/3都是航運給的，還是勇敢回頭當
水手。

要請益一下，之前一波只能先行離席，沒有在高點出掉，這一波很想要可以高歌離席，最
佳時間點大家認為會在何時？

1.今年股利公佈日？

2.股板水手文太多就可賣？（對不起我也貢獻一篇）

3.股板水手嗆要告航酸就可賣？

4. 還是運價維持不變就繼續當水手，明年股利行情大爆發再賣？

高歌離席真的好難哦~

附個證明
https://i.imgur.com/jGbtSFW.jpg








--
",http://www.ptt.cc/bbs/Stock/M.1646282686.A.98B.html
1646284982861_PTT02R,bbs,Ptt,Stock,2022-03-03 13:17:12.000,[請益] 元大投資先生陽明的K線是不是壞了？,gtoselina,"各位日安大家好
剛剛看投資先生的K線時
 https://i.imgur.com/kERj55k.jpg
是不是有什麼暗示啊？
 
--
 
",http://www.ptt.cc/bbs/Stock/M.1646284634.A.84F.html
1646286062912_PTT02R,bbs,Ptt,Stock,2022-03-03 13:35:20.000,Re: [標的] 2603長榮 150以下老天送的禮物？！,alphish,"長榮最近突破壓力區了，現在這個價格大概是之前套牢價之上一點點
只要繼續營收月增下去，加上布丁大神助攻，如果Q1出來爆賺，
今年賺50以上就可能穩穩地，大概是4月的時候發威

然後加上要是今年公布配超過20元現金股利，搞不好會衝破去年高點
公布股利應該到五月股東會前董事會了

到年底，如果連續兩年這種賺法，又可以吹說已經不是景氣循環股了
然後就可以用長榮科的算法用18倍本益比算，這樣股價至少值900

想想都開心，簡直睡不著了


",http://www.ptt.cc/bbs/Stock/M.1646285723.A.317.html
1646288563261_PTT02R,bbs,Ptt,Stock,2022-03-03 14:18:06.000,Re: [請益] 航運高歌離席時間點,Paul1021,"
你敢在136重壓長榮20張

覺得你很有勇氣

我就給你一個方向吧

今年三月或四月

長榮股利應該就會公布

今年的股利搭配現在的價位

殖利率一定高達八趴以上

八趴還只是低標而已

十幾趴都有可能

你就抱到股利宣布的那天

相信報酬率應該不錯

之後再把錢轉入股價死魚的台積

你會發現原本賺錢就是這麼鋪華無實

你可以參考看看喔

--
",http://www.ptt.cc/bbs/Stock/M.1646288288.A.492.html
1646291058771_PTT02R,bbs,Ptt,Stock,2022-03-03 15:01:40.000,[新聞] 航運再起！台驊奔漲停 長榮年後已漲4成,Paul1021,"----------------------------------發文提醒-------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 https://bit.ly/ 縮網址，連結能不能點擊者板規1-2-2處份。
3.心得/評論請盡量充實，*[m心得過短或濫竽充數將會以1-2-3&一行文規範水桶處份
4.發文請依照格式文章標明段落，不符合格式者依4-1刪文處分。
---------------------------- 以上注意事項應刪除 -------------------------



原文標題：航運再起！台驊奔漲停 長榮年後已漲4成
                                      (請勿刪減原文標題)  
原文連結：https://ctee.com.tw/news/stocks/603721.html
                                      (網址超過一行過長請用縮網址工具)
發布時間：工商時報 數位編輯 2022.03.03
                                      (請以原文網頁/報紙之發布時間為準)


原文內容：

近期航運股再引領多頭，在海運漲價，有望帶動貨櫃三雄獲利表現，加上股利政策想像空

間大，台驊投控（2636）除了本業可望表現強勁，業外更是大進補，股價再被市場關注，

今天突破前波整理區間，盤中直奔漲停價位。


雖然亞洲農曆年後屬相對淡季，美國港口的效率在民眾壓力下也有所加速，周轉率略微增

加，但塞港現象並無緩解，船舶靠港天數下降只是短期現象。而過完年後，市場價格彈升

約1成，且開始有供不應求的現象出現，海運價格有可能3月再度往上調漲。


空運去年第四季旺季已過，空運價格反映市場需求下降，但海運可能調漲，法人認為，4

月開始又進入美西工人罷工的談判期，可能又有海轉空的需求，預期空運價格4月有可能

彈升。


鐵路業務短期受到俄烏戰爭影響，長期來看海運轉單效益持續，仍有一櫃難求的現象。陸

運部分，各國進出口貿易持續增加，全球倉儲及車隊短缺，倉租運費仍可持續調漲。法人

認為，台驊本業2021年因海運大幅翻漲，本業營收、獲利創下新高，今年有望延續高檔水

準。


此外，長榮（2603）今天再創波段新高，觸及160元，農曆年後從113元起漲，短線漲幅高

達4成，陽明（2609）雖然漲勢不夠強勁，但農曆年後漲幅也超過25％，加上去年長榮、

陽明獲利創下新高，發放的股利可期，讓台驊第一季底的業外評價跟著上揚。

（ 時報資訊 莊丙農）



心得/評論：長榮其實也是好公司,就算買在233又如何,之前90幾的時候攤平的話,現在已

經回本囉,長榮今年股利值得期待,股價也是值得期待,套牢壓力區已過,接下來只要突破兩

百,股價要衝到250的新高,絕非不可能!!!




--
",http://www.ptt.cc/bbs/Stock/M.1646290902.A.D75.html
1646291769036_PTT02R,bbs,Ptt,Stock,2022-03-03 15:13:36.000,Re: [請益] 航運高歌離席時間點,justin0707,"，
當
最

雖然我是做多綠能
沒有航運股
但這個問題我
可以用斐波那契回撤
來大概抓點位

https://i.imgur.com/yltm1OH.jpg

可以看到長榮突破前波下跌的0.382後
目前來到了0.5的位置160元
通常下跌後的反彈高點
會是0.5或0.618
目前來看是有一定的機率來測試0.618
也就是大約176.5附近
如果是我的話會開始在今天過後
開始逢高分批賣出
當然如果突破0.786（200元）的話
那又是另一回事了...



--
",http://www.ptt.cc/bbs/Stock/M.1646291618.A.F89.html
1646292481584_PTT02R,bbs,Ptt,Stock,2022-03-03 15:23:38.000,[情報] 慧洋-KY 2月營收,lili712,"1. 標題：慧洋-KY 2月營收

2. 來源：公開資訊觀測站

3. 網址：https://mops.twse.com.tw/mops/web/t05sr01_1

4. 內文：

項目                  合併營業收入淨額
                     新台幣      功能性貨幣(美元)
本月              1,623,788       58,246.00
去年同期          1,042,262       37,318.00
增減金額            581,526       20,928.00
增減百分比            55.79           56.08
本年累計          3,556,065      128,027.00
去年累計          2,169,211       77,577.00
增減金額          1,386,854       50,450.00
增減百分比            63.93           65.03
本月換算匯率：           ─         27.8780
本年累計換算匯率：       ─         27.7760
備註    因整體運價上漲，致營收增加。

月減15.91% 年增55.79%

--
",http://www.ptt.cc/bbs/Stock/M.1646292220.A.93D.html
1646301403791_PTT02R,bbs,Ptt,Stock,2022-03-03 17:54:30.000,[情報] 中環處分長榮普通股股票之公告,village0817,"https://mops.twse.com.tw/mops/web/t05sr01_1

1.證券名稱:
長榮海運 普通股
2.交易日期:111/2/21~111/3/3
3.交易數量、每單位價格及交易總金額:
交易數量(仟股):2,040
每單位價格(元):148.60
交易總金額(元):303,151,740
4.處分利益（或損失）（取得有價證券者不適用）:
處分利益 38,786,872元
5.與交易標的公司之關係:
無
6.迄目前為止，累積持有本交易證券（含本次交易）之數量、金額、持股
比例及權利受限情形（如質押情形）:
持有餘額:893,000股、金額:112,336,453元
持股比例:0.017%、權利受限情形: 無

https://i.imgur.com/3XWXpUL.jpg

賺爛了高歌離席

--
",http://www.ptt.cc/bbs/Stock/M.1646301272.A.F0C.html
1646301757255_PTT02R,bbs,Ptt,Stock,2022-03-03 17:56:47.000,[標的] 萬海2615 短空,c98765432c,"1. 標的:萬海2615空

2. 分類：空

3. 分析/正文：

1.長榮大漲三天散戶不請自來，潛水船員紛紛浮頭

等著被狙擊、陽明力喊殖利率衝上25%、萬海力吵

主力控盤，樂觀氣氛與我年前喊進航運截然不同，

推文數越高越容易崩盤。

https://i.imgur.com/KSLPnWb.jpg


2.最大主力老船長從先前提到航運漲假的，今天節

目揭露會員已十成資金重壓泡泡龍，以船長精湛的

進出點位是該給他一個尊重，所以空。

https://i.imgur.com/cGK7lFB.jpg

3.年後三雄漲幅40%/34%/29%，已到了廢波難吸

係數的中間壓力區，融資狂增要有所修正了。

https://i.imgur.com/EWPFjCL.jpg

4.這兩天長榮吵起股權爭霸戰趁機出貨，其餘兩雄

上漲幅度偏離航道這樣走不長久，等待回檔在上。

https://i.imgur.com/Oe8ppEm.jpg

5.萬海主力連兩天尾盤放棄顧盤，故意洗票意圖明

顯，會再有175-180的甜甜價。


4. 進退場機制：

今天已清倉出場萬海（表現不如預期沒上200），

明天若航運敢開高就空下去！

開低就等待175-180附近進場看看。


--
",http://www.ptt.cc/bbs/Stock/M.1646301409.A.234.html
1646316440120_PTT02R,bbs,Ptt,Stock,2022-03-03 22:06:23.000,[心得] 老船長、哲哲對航運的看法,ofpurity,"之前哲哲停損航運 從此變航酸

2月17日還發新聞

長榮及長榮航 郭哲榮：差一個字差很大！
https://money.udn.com/money/story/5607/6106005

貨櫃三雄獲利這麼好，投資人一定想問，股價有機會回到原本高點嗎？我認為機率不高，
除非疫情再度嚴峻，各國再度鎖國，才有機會

2/17 長榮收133   長榮航收34.8
3/3  長榮收160.5 長榮航收32.7


https://i.imgur.com/XLk2IYT.png

今天他說長榮已經是強勢股

再漲上去也會帶動陽明萬海


https://i.imgur.com/B0kUWGs.png

至於前陣子說長榮要打第二隻腳 先停損去買台積電的老船長

今天已經帶會員重壓長榮


給大家參考

",http://www.ptt.cc/bbs/Stock/M.1646316387.A.81D.html
