Unnamed: 0,id,forum,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5,content_cleaned
6262,1703238948852_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 16:15:20,#分享 航運猛猛滴,一個把留言刪除的同學,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,https://www.dcard.tw/f/stock/p/254206223,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,刪除 內容 一樣 錯過 相見
6263,1703269113005_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 16:48:00,#分享 2023年底錢存919或長榮明年財富翻倍很簡單,神豬大集合mj5566/M,繼續噴出,https://www.dcard.tw/f/stock/p/254164128,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,繼續 噴出
6264,1703238948924_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 16:54:48,#分享 航運猛猛滴,崑山科技大學/M,"收割～～～12%已滿足
https://megapx-assets.dcard.tw/images/a6579121-a61f-4e1e-b64b-e43d23737e3b/640.jpeg",https://www.dcard.tw/f/stock/p/254206223,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,收割 滿足
6265,1703239692535_F02_dcard_C,forum,校園聊天-Dcard,股票,2023-12-22 17:38:23,#分享 陽明隔日沖討回來了齁，萬海也跟上！元太今天漲的莫名奇妙！,墨家期貨_dingodingo888/M,"今天盤有毒！
有毒1:夜盤美股強的跟鬼一樣
有毒2:早盤日經跌，美國電子盤跌
有毒3:台指搓綠，開盤開不強
綜合以上資訊，這個盤有毒，洗刷多空。
多看少做，要做也是主流強勢的。

1. 陽明：隔日沖跳空討回來了。途中也做了幾次回檔測關卡價。

2. 萬海：後來換萬海突發，也是做關卡價格。

3. 元太：一度上漲停，不知道啥狀況這麼強，觀察後回檔整理吃單拼196次高。結果過後拉快漲停。傻眼

有毒盤少做或等待好時機做。

https://www.instagram.com/dingofuturestock

🌐股票期貨為保證金制度，可以平倉再打，打到收盤還有額度。

https://megapx-assets.dcard.tw/images/515f94f4-c5b8-429b-966d-fac13bca408e/640.jpeg
https://megapx-assets.dcard.tw/images/a45c3651-baae-47ce-a57a-5c6ad00d50a9/640.jpeg
https://megapx-assets.dcard.tw/images/fa892ddd-8131-4867-92c6-f970adc4859b/640.jpeg
https://megapx-assets.dcard.tw/images/bbc57e89-d5a9-4e38-9a30-c56ab054399b/640.jpeg
https://megapx-assets.dcard.tw/images/0494220d-7b4a-42ef-b005-de2e08b609cb/640.jpeg
#輔助工具台指股期海期
#期貨 #股票 #選擇權 #策略交易 #程式交易 #台指 #台指期貨 #ai #stock #futures #option #籌碼分析",https://www.dcard.tw/f/stock/p/254217986,main,2023-12-22,0.0,0.0,0.0,1.0,-1.0,"有毒 有毒 夜盤 美股 一樣 有毒 早盤 日經跌 電子盤跌
 有毒 台指 開盤 開不強 綜合 資訊 有毒 洗刷 多空 。
 主流 強勢 跳空 討回來 回檔 卡價 突發 關卡 價格  元 漲停 知道 狀況 觀察 回檔 整理 吃單 拉快 漲停 傻眼 有毒盤 等待 時機 股票 期貨 保證金 制度 平倉 打到 收盤 額度 輔助 工具 台指 股期 海期 期貨 股票 選擇權 策略 交易 程式 交易 台指 台指 期貨 籌碼 分析"
6266,1703247773544_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 17:42:44,#分享 原本一股80變303元的長榮,國立高雄第一科技大學/M,計算方式已更新至 B3-3 B3-4 B3-5,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,計算 方式 更新
6267,1703247773591_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 17:56:39,#分享 原本一股80變303元的長榮,國立高雄第一科技大學/M,"減資前成本計算（大約）
（150×5000+90×3000）/8000=127.5
減資公式=（平均成本-每股退還現金）/（1-減資比例）
（127.5-6）/（1-0.6）=303.75，與您的303.63相距不遠，以上",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,減資 成本 計算 減資 公式 平均 成本 退還 現金 減資 比例 相距 不遠
6268,1703247773625_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 18:22:31,#分享 原本一股80變303元的長榮,國立臺北教育大學/M,"幾歲了還沒有思考能力
沒人救得了你",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,思考 能力 救得了
6269,1703247773654_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 19:46:09,#分享 原本一股80變303元的長榮,長庚大學工商管理學系/M,B2-3  推這樓 算法沒錯 原po沒把退的錢算進去  哪來少30萬的錯覺哈哈哈 妳本來長榮就虧30萬了🤣,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,算法 算進去 錯覺
6270,1703249248008_F02_dcard_C,forum,校園聊天-Dcard,股票,2023-12-22 20:05:58,#分享 因為航運股更找到自己股市的方向🛳,生火人iamhappyiamsad/M,"最近這幾天航運股 
確實漲了很多
心想那我也要趁這個時候
來買一些 賺一下😎

在買之前 也滑了一些相關文章
看到很多厲害的人
他們都在很早的時候就開始佈局
等到這時直接賺到一波大的🥹

而自己也會心想為什麼我這麼弱
當初沒有想到要買
就算有買也是當時除息時候買的一丁點…

想著想著回去看了自己到底都在買什麼…
結果發現其實我也有在佈局
只是時候可能未到
研究的產業也不同
而有些甚至也是已經有點小成果了

想著想著也阻止了自己當下的衝動
因為我根本不了解這個產業
又或者直接買在高點

在股市堅持真的很難
看到別人大漲的股票
很常就會動搖開始亂買
但經過這次仔細思考
才知道買股票
真的要好好了解
「自己」在做什麼
是想要做長期還是短期或者其他等等

記得一開始開證券戶
我因為不了解股市
只知道「別人」說的好標地
所以沒有節奏的亂買
也導致我現在賠錢的幾乎都是當初亂買的

今年開始詢問自己
瞭解自己想要的是什麼
也才慢慢的在股市中找到方向
雖然現在還是沒有賺到什麼錢
但如果你也很常在股市中
因為衝動買股票迷失了方向
希望這篇文章有幫助到你🙏",https://www.dcard.tw/f/stock/p/254219205,main,2023-12-22,0.0,0.0,0.0,1.0,-1.0,"航運股 心想 時候 😎

 相關 文章 看到 厲害 人
 時候 開始 佈局 直接 賺到 🥹

 心想 弱
 想到 除息 時候 一丁點 回去 結果 發現 佈局 時候 研究 產業 不同 成果 阻止 衝動 不了 產業 直接 高點

 堅持 看到 大漲 股票 動搖 開始 亂買
 經過 仔細 思考
 知道 股票 好好 解
 想要 長期 短期 記得 開始 證券戶
 不了 解股 市
 知道 標地
 沒有 節奏 亂買
 導致 賠錢 開始 詢問 瞭解 想要 慢慢 找到 賺到 錢
 中
 衝動 股票 迷失 希望 文章 幫助到"
6271,1703249235440_F02_dcard_C,forum,校園聊天-Dcard,股票,2023-12-22 20:07:27,#標的 12/22 陽明 慢慢填補缺口～禮拜一續填補缺口到填息～,夜幽幻玥s7451236/F,"您已被邀請加入「股票技術分析討論群」！請點選以下連結加入社群！
https://line.me/ti/g2/UPBVkb1Z-EeOYqax13O_S8FzCTnCdI7XKCq6vA?utm_source=invitation&utm_medium=link_copy&utm_campaign=default

昨天有說 有56.6到59.3之間缺口
今天漲超過缺口低點正在填補～
今天也變注意股～也不會那麼猛烈
禮拜一再慢慢補上缺口！
也可能快填息了69.3除息價～
https://megapx-assets.dcard.tw/images/419f5891-cb40-4f53-81e7-0268fefd68a4/640.jpeg

往填息之路邁進～就能真的拿到利息了！
https://megapx-assets.dcard.tw/images/7c9a4f8d-a0e6-4164-8be3-1d90ffefd495/640.jpeg",https://www.dcard.tw/f/stock/p/254219224,main,2023-12-22,0.0,0.0,0.0,1.0,-1.0,"邀請 加入 股票 技術 分析 討論群 點選 連結 加入 社群 缺口 超過 缺口 低點 填補 注意股 猛烈
 慢慢 補上 缺口 填息 除息價 填息 邁進 拿到 利息"
6272,1703247773763_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 20:07:42,#分享 原本一股80變303元的長榮,國立臺灣大學/M,"減資不會讓你損失任何一毛錢
先認清這點再去思考",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,"減資 損失 錢
 認清 思考"
6273,1703287878175_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 20:18:14,#分享 航運猛猛滴,xxxxxmanjohnwui/M,發難財無誤,https://www.dcard.tw/f/stock/p/254206223,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,發難財 無誤
6274,1703272521881_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 21:39:30,#分享 賣出5張長榮實現獲利27萬,德明財經科技大學/F,希望下波可以跟到🥹,https://www.dcard.tw/f/stock/p/254192332,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,希望 跟到
6275,1703293329105_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 21:41:05,#標的 12/22 陽明 慢慢填補缺口～禮拜一續填補缺口到填息～,元智大學/M,散裝會跟上貨櫃的腳步嗎,https://www.dcard.tw/f/stock/p/254219224,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,散裝 跟上 貨櫃 腳步
6276,1703293329185_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 23:40:05,#標的 12/22 陽明 慢慢填補缺口～禮拜一續填補缺口到填息～,國立宜蘭大學/M,請問現在還可以加碼嗎,https://www.dcard.tw/f/stock/p/254219224,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,請問 加碼
6277,1703284991371_F0DCU,forum,校園聊天-Dcard,股票,2023-12-22 23:52:34,#標的 長榮噴出 陽明進場200張均價4x,國立中央大學/M,真的不要太快刪文喔 我等著看,https://www.dcard.tw/f/stock/p/254198623,reply,2023-12-22,0.0,0.0,0.0,1.0,-1.0,
6278,1703293284899_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 02:39:17,#分享 因為航運股更找到自己股市的方向🛳,逢甲大學/M,"好喔
祝你成功",https://www.dcard.tw/f/stock/p/254219205,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,成功
6279,1703293340097_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 03:52:12,#分享 原本一股80變303元的長榮,欸欸loolm/M,我是不知道減資怎麼算的  但是但是 你就是算錯了  你心裡懷疑的其實並沒有發生 還有長榮沒有到303這價格 ㄎㄎ,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,知道 減資 算錯 懷疑 發生 價格
6280,1703293285026_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 04:34:06,#分享 因為航運股更找到自己股市的方向🛳,國立清華大學/M,很棒啊，好好了解自己在做的是什麼事才是最重要的，盲目的跟風遲早會出事。,https://www.dcard.tw/f/stock/p/254219205,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,好好 重要 盲目 出事
6281,1703293340152_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 08:48:12,#分享 原本一股80變303元的長榮,Cannycannyspicy/M,算法不可能有問題，也不可能因換算造成損失，不然早就上新聞暴亂了，根本輪不到你來這發文。,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,算法 問題 換算 造成 損失 上新聞 暴亂 發文
6282,1703315464684_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 10:02:50,#分享 航運猛猛滴,安子qaz23882871/M,"躺在船上 不斷的歐印陽明
目前帳面 賺了15%左右
真的是看準時機==
看會到多少 能不能年前
到70元（除非外資大賣）",https://www.dcard.tw/f/stock/p/254206223,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,"不斷 帳面 左右
 看準 時機 外資 大賣"
6283,1703313402556_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 10:56:48,#分享 陽明隔日沖討回來了齁，萬海也跟上！元太今天漲的莫名奇妙！,五月、與妳的夜billy0808/M,"恭喜🎉一起加油
https://megapx-assets.dcard.tw/images/05aee702-8169-4b2c-9ead-72ecf849ff7c/640.jpeg",https://www.dcard.tw/f/stock/p/254217986,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,加油
6284,1703320972255_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 11:06:19,#標的 長榮噴出 陽明進場200張均價4x,Mr.DKdafekao/M,終端需求，起來了嗎？？,https://www.dcard.tw/f/stock/p/254198623,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,需求 起來
6285,1703320523034_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 11:09:43,#標的 12/22 陽明 慢慢填補缺口～禮拜一續填補缺口到填息～,國立高雄第一科技大學/M,下周陽明有機會挑戰填息價嗎 ? 長榮到155會不會有一波賣壓 ?,https://www.dcard.tw/f/stock/p/254219224,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,機會 挑戰 填息價 賣壓
6286,1703329890059_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 11:22:51,#分享 原本一股80變303元的長榮,國立臺灣科技大學/M,可憐哪，連減資是什麼都不知道，不去做作業還怪東怪西,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,可憐 減資 知道 作業
6287,1703329890130_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 11:30:27,#分享 原本一股80變303元的長榮,長庚大學工商管理學系/M,"1.你前面都說減少股數 股價被抬 這就是減資後股價會去調整變高啊 不會讓股民原本的價值損失 不然你以為你的長榮是一天從80漲了快兩倍嗎？
2.你也說每股退6元，啊你也拿到錢啦，什麼叫做沒收到訊息的股民損失30萬？ 
你問的問題都層層矛盾欸🤣
再來你的營業員也跟著你一起亂是怎樣，換一個吧",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,減少 股數 股價 減資 股價 調整 股民 原本 價值 損失 以為 拿到 叫做 沒收到 訊息 股民 損失 問題 矛盾 營業員 怎樣
6288,1703315464773_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 11:50:40,#分享 航運猛猛滴,chzchiehchzchieh/M,"漲高了
它漲任它漲
不會去抬轎",https://www.dcard.tw/f/stock/p/254206223,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,漲高 漲任 抬轎
6289,1703329890174_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 13:12:21,#分享 原本一股80變303元的長榮,隨便都好a199612310/M,沒關係 賣一賣 剩下的錢 去豆乾厝開趴,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,沒關係 剩下 開趴
6290,1703340337974_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 14:22:05,#請益 長榮減資後均價,一個把留言刪除的同學,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,https://www.dcard.tw/f/stock/p/254209834,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,刪除 內容 一樣 錯過 相見
6291,1703340338016_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 14:25:26,#請益 長榮減資後均價,國立成功大學/F,"你的“成本”是你買進的價格，跟減不減資有什麼關係？
你的成本就是83.2×2.5張，扣掉你收到的錢
減資又不會影響你持有的資產",https://www.dcard.tw/f/stock/p/254209834,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,"成本 買進 價格 減資 關係 成本 扣掉 收到 錢
 減資 影響 持有 資產"
6292,1703342804951_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 14:33:45,#標的 陽明看漲看跌,國立清華大學/F,漲起來,https://www.dcard.tw/f/stock/p/254205263,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,
6293,1703354535605_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 20:50:41,#分享 因為航運股更找到自己股市的方向🛳,中國科技大學/M,加油！ 我也是賽到的  當初想說萬海做波段 45-48 做個幾次 這次直接運氣到頭上,https://www.dcard.tw/f/stock/p/254219205,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,加油 賽到 想說 波段 直接 運氣
6294,1703360365036_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 22:05:17,#分享 原本一股80變303元的長榮,國立成功大學/M,"自己的投資自己都不管
能怪誰？笑死",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,投資 笑死
6295,1703360365110_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 22:10:58,#分享 原本一股80變303元的長榮,葆揉萬勝paullin524/M,還是回去玩沙吧 股票真不適合你,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,回去 沙吧 股票 適合
6296,1703350310655_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 23:06:43,#分享 賣出5張長榮實現獲利27萬,神豬大集合mj5566/M,長榮還會噴 趕快買回來,https://www.dcard.tw/f/stock/p/254192332,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,買回來
6297,1703360365177_F0DCU,forum,校園聊天-Dcard,股票,2023-12-23 23:07:27,#分享 原本一股80變303元的長榮,神豬大集合mj5566/M,可加碼 運價暴漲 長榮上200$很簡單,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-23,0.0,0.0,1.0,-1.0,0.0,加碼 運價 暴漲 簡單
6298,1703354535672_F0DCU,forum,校園聊天-Dcard,股票,2023-12-24 01:38:37,#分享 因為航運股更找到自己股市的方向🛳,小頭像哈普ba_ga_no_no/F,聽君,https://www.dcard.tw/f/stock/p/254219205,reply,2023-12-24,0.0,1.0,-1.0,0.0,-1.0,
6299,1703393398234_F0DCU,forum,校園聊天-Dcard,股票,2023-12-24 09:48:00,#分享 原本一股80變303元的長榮,愛情診療室旗旗mejh/M,買股票還不做功課你不如把錢拿去拉斯維加斯比大比小勝率可能還比較高,https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-24,0.0,1.0,-1.0,0.0,-1.0,股票 功課 拿去 大比 小勝率
6300,1703428912479_F0DCU,forum,校園聊天-Dcard,股票,2023-12-24 19:49:05,#分享 原本一股80變303元的長榮, alan530/M,"數學爛，又不相信app,就像你一樣po出來給別人笑",https://www.dcard.tw/f/stock/p/254209730,reply,2023-12-24,0.0,1.0,-1.0,0.0,-1.0,數學 相信 一樣 出來
6301,1703475361097_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 05:11:21,#分享 賣出5張長榮實現獲利27萬,鬼牌joker377/M,只會一波到底，回檔也不要接,https://www.dcard.tw/f/stock/p/254192332,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,回檔
6302,1703476758950_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 08:16:48,#分享 因為航運股更找到自己股市的方向🛳,微wantfree/M,今天小心囉～,https://www.dcard.tw/f/stock/p/254219205,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,小心
6303,1703470262521_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 09:35:40,#標的 長榮噴出 陽明進場200張均價4x,台中大叔cement/M,直接給妳跌停,https://www.dcard.tw/f/stock/p/254198623,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,直接 跌停
6304,1703470262546_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 09:36:15,#標的 長榮噴出 陽明進場200張均價4x,我只想匿名yang831102/M,馬士基一說恢復航程 直接跌..,https://www.dcard.tw/f/stock/p/254198623,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,恢復 航程 直接
6306,1703474383099_F02_dcard_C,forum,校園聊天-Dcard,股票,2023-12-25 10:55:20,#請益 請問現在可以進陽明海運嗎,新生醫護管理專科學校/F,請問現在適合進場陽明海運嗎，在麻煩請各位大大指點🙏，感謝🥹,https://www.dcard.tw/f/stock/p/254238861,main,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,請問 適合 進場 海運 麻煩 大大 指點🙏 感謝🥹
6307,1703523281508_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 11:03:50,#請益 請問現在可以進陽明海運嗎,大葉大學/M,現在買可能烙賽哦,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,烙賽
6308,1703523281570_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 11:12:13,#請益 請問現在可以進陽明海運嗎,國立中山大學/M,可以,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6309,1703523281628_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 11:21:19,#請益 請問現在可以進陽明海運嗎,國立臺南大學/M,建議先不要,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,建議
6310,1703523281657_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 11:25:49,#請益 請問現在可以進陽明海運嗎,🍁baddieismy/M,觀望三日內,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,觀望
6311,1703523281716_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 11:54:06,#請益 請問現在可以進陽明海運嗎,桃園中壢霸主wang_cming/M,可以,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6312,1703523281743_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:28:22,#請益 請問現在可以進陽明海運嗎,無恥盜賊whitedog5566/M,預計回測45,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,預計 回測
6313,1703523281793_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:32:31,#請益 請問現在可以進陽明海運嗎,RNG之神princekymar/M,快進快進,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6314,1703523281829_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:33:55,#請益 請問現在可以進陽明海運嗎,國立彰化師範大學/M,40收,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6315,1703523281879_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:41:28,#請益 請問現在可以進陽明海運嗎,國立高雄第一科技大學/M,明天會反彈,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,反彈
6316,1703523281894_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:46:34,#請益 請問現在可以進陽明海運嗎,元智大學電機工程學系/M,100張還鎖在裡面，你要賭嗎？,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6317,1703523281923_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:47:14,#請益 請問現在可以進陽明海運嗎,國立中興大學/M,台人自己殺自己比較快,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,台人
6318,1703523281945_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:56:00,#請益 請問現在可以進陽明海運嗎,國立清華大學/M,可以 我已經all in2億了😄,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6319,1703482328437_F02_dcard_C,forum,校園聊天-Dcard,股票,2023-12-25 12:58:13,#標的 陽明以後有機會破百嗎,正修科技大學/F,如題,https://www.dcard.tw/f/stock/p/254239779,main,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6320,1703523281972_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 12:59:32,#請益 請問現在可以進陽明海運嗎,南臺科技大學/F,"我買在52.2😢，不知道明天會不會跌….
好可怕😱",https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,知道 可怕
6321,1703523281995_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:01:29,#請益 請問現在可以進陽明海運嗎,Vincentvincent_l/M,我問天 我問天,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
6322,1703523282040_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:05:43,#請益 請問現在可以進陽明海運嗎,國立臺灣海洋大學/M,買進的理由是紅海危機？,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,買進 理由 危機
6323,1703523282083_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:07:01,#請益 請問現在可以進陽明海運嗎,國立政治大學/M,現在跌下來不買什麼時候買,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,跌下來 時候
6324,1703523282094_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:08:10,#請益 請問現在可以進陽明海運嗎,理組文科生a07101522/M,"外資連買6日
主要外資
1.摩根大通
2.新加坡商瑞銀
3.凱基台北
大概率今天出貨
若明日續漲也有可能是換手
（隨便說說你們隨便看看）
技術分析來說 上方壓力也強",https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,"外資 主要 外資 台北
 大概率 出貨 續漲 可能 換手
 隨便 說說 隨便 看看 技術 分析 壓力"
6325,1703523282134_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:13:33,#請益 請問現在可以進陽明海運嗎,國立臺北科技大學/M,"明天不是漲就是跌
見好就收",https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,"跌
"
6326,1703523282151_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:15:14,#請益 請問現在可以進陽明海運嗎,LIARBUTFLYrugal999/M,"之前漲停時賣光光了
現在跌停狀況不好
建議等低一些再買
不然買價太高 要一直往下攤",https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,漲停 賣光光 跌停 狀況 建議 買價
6327,1703523282197_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:18:38,#請益 請問現在可以進陽明海運嗎,大俠愛吃漢堡包lgm/M,可以進場了 妳不進場我要賣誰,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,進場 進場
6328,1703523282260_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:20:48,#請益 請問現在可以進陽明海運嗎,冠咩夜空joe123zz/M,基本面很差且獲利不穩，絕對不適合存股，如果放空或波段也許可以考慮，不然風險很高的，切記盈虧自負且這種股也不能開槓桿,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,基本面 獲利 適合 存股 放空 波段 考慮 風險 切記 盈虧 自負 槓桿
6329,1703523282307_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:22:14,#請益 請問現在可以進陽明海運嗎,國立中興大學/M,快買，排隊想出貨中,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,排隊 出貨
6330,1703523282347_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:22:51,#請益 請問現在可以進陽明海運嗎,國立成功大學/M,可以啦 總要有人接盤嗎,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,可以 接盤
6331,1703523282390_F0DCU,forum,校園聊天-Dcard,股票,2023-12-25 13:23:09,#請益 請問現在可以進陽明海運嗎,Shuns614229/M,明天再進,https://www.dcard.tw/f/stock/p/254238861,reply,2023-12-25,1.0,-1.0,0.0,-1.0,1.0,
