,id,p_type,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5
451,1664441867262_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-29 16:47:00,長榮會跌到10元嗎?,kevtt007,陽明也差不多在10元以下開始漲到100多元的，因為我從2009年就套住了之後還減資，減資50％，當時都懶得看陽明股價，想不到去年飆漲，漲到50元就全部出清解套了＊＊,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-29,-1.0,1.0,1.0,1.0,1.0
452,1664450783679_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-29 19:15:00,長榮會跌到10元嗎?,f890603,<BR>期貨油價會負聽說過嗎?<BR>天下沒甚麼不可能的事....,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-29,-1.0,1.0,1.0,1.0,1.0
453,1664450783850_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-29 19:26:00,長榮會跌到10元嗎?,wewe302618,因為那些錢 只有大股東 才能作主決定 至於跌到多少 是只有神知道的事😁😁😁,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-29,-1.0,1.0,1.0,1.0,1.0
454,1664451518200_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-29 19:35:00,長榮會跌到10元嗎?,milktoface,長榮減資前，曾經跌破票面價格，未來就不知道了。股價可以漲的不可思議，也可以跌的不可思議，不要心存僥倖。<BR>--<BR>08年的時候，放空過一檔股票，當時已經腰斬，放空之後繼續腰斬，時間也不長，一個多月的時間。如果還原權值，當初買進的持有者，至今還沒解套。,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-29,-1.0,1.0,1.0,1.0,1.0
455,1664499774455_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-30 08:59:00,長榮會跌到10元嗎?,oproo,至少也要15元,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-30,1.0,1.0,1.0,1.0,1.0
456,1664500935306_F01,forum,Mobile01 (收錄 2022/10/1 前資料),閒聊_投資與理財,2022-09-30 09:16:00,長榮會跌到10元嗎?,深不可測之下一位,一定會~ 怎上去怎下來~,https://www.mobile01.com/topicdetail.php?f=291&t=6670504,reply,2022-09-30,1.0,1.0,1.0,1.0,1.0
457,1664638221748_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-01 22:57:00,放空航運長榮 送錢爽賺 已入袋175萬..切勿跟人多地方同方向傻傻跑去加碼攤平,小惡魔77,看到運價已經跳海成這樣  臉書 或社群 一堆人說他持有航運 但是是套牢多單  更有個14x喊到現在的慘賠還一直叫人加碼的群  一堆套牢的拼命攤平= =   不空...航運對不起自己荷包~  分享看法 目前空手 反彈再找位置空^^在空一波  約最低點往上反彈拉升約30%上下 我就會開始分批空貨櫃  空頭股票約最高最高 反彈到30%上下 就會開始倒光  所以約在這邊放空 然後沿路空下去  景氣循環股  回不去以前高價位了 主力沒必要再幫上面那些人解套 要花更多資金 投資報酬率根本不划算!,https://www.mobile01.com/topicdetail.php?f=291&t=6671888,main,2022-10-01,1.0,1.0,1.0,1.0,-1.0
458,1664682902358_mobileR,forum,Mobile01,閒聊_投資與理財,2022-10-02 09:58:00,#請益 我在70元左右買了裕民套住了，現在要賣嗎?元富證的營業員建議我換標的，他說航海期已過，各位大大覺得呢?,twhenry318,行家,https://www.mobile01.com/topicdetail.php?f=291&t=6670076&p=4#mid1629141,r_reply,2022-10-02,1.0,1.0,1.0,-1.0,-1.0
459,1664676464516_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-02 10:03:00,#請益 我在70元左右買了裕民套住了，現在要賣嗎?元富證的營業員建議我換標的，他說航海期已過，各位大大覺得呢?,twhenry318,1. 版主為什麼選這家公司投資? 2. 版主理解航運公司的營運方式嗎? 3. 版主了解裕民的SWOT? 4. 版主知道裕民應該的行情價是多少錢嗎? 5. 版主會看運價指數嗎? 6. 您投資這家公司的本意是什麼? 年年收股息? 想要資本利得? 還是想玩一下而已?,https://www.mobile01.com/topicdetail.php?f=291&t=6670076&p=5#85953397,reply,2022-10-02,1.0,1.0,1.0,-1.0,-1.0
460,1664682503687_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-02 11:37:00,#請益 我在70元左右買了裕民套住了，現在要賣嗎?元富證的營業員建議我換標的，他說航海期已過，各位大大覺得呢?,d885668,50到40還好損失不大吧,https://www.mobile01.com/topicdetail.php?f=291&t=6670076&p=5#85953902,reply,2022-10-02,1.0,1.0,1.0,-1.0,-1.0
461,1664716000918_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-02 21:00:00,#請益 我在70元左右買了裕民套住了，現在要賣嗎?元富證的營業員建議我換標的，他說航海期已過，各位大大覺得呢?,小惡魔77,走空了散裝 靠近股價40-41可以分批出手放空 套一屁股人,https://www.mobile01.com/topicdetail.php?f=291&t=6670076&p=6#85956770,reply,2022-10-02,1.0,1.0,1.0,-1.0,-1.0
462,1664772581059_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-03 12:45:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,小惡魔77,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬  上面套一票人 上不去就是出手空 爽爽賺 空頭股票,https://www.mobile01.com/topicdetail.php?f=291&t=6672557,main,2022-10-03,1.0,1.0,-1.0,-1.0,0.0
463,1664776666781_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-03 13:47:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,01白虎哥,真是高手,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85961125,reply,2022-10-03,1.0,1.0,-1.0,-1.0,0.0
464,1664789136685_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-03 17:23:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,法詮,太強大了,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85962820,reply,2022-10-03,1.0,1.0,-1.0,-1.0,0.0
465,1664801642610_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-03 20:49:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,小惡魔77,空頭航運 找位置空 肉比較多跟安全!,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85964005,reply,2022-10-03,1.0,1.0,-1.0,-1.0,0.0
466,1664824396327_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-04 03:12:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,愛木,厲害！才一週多200多萬就入袋。,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85965367,reply,2022-10-04,1.0,-1.0,-1.0,0.0,0.0
467,1664850323415_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-04 10:22:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,小惡魔77,上面套一票人 一拉 一大堆解套賣壓  這種找位置出手空 勝率極大！,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85966989,reply,2022-10-04,1.0,-1.0,-1.0,0.0,0.0
468,1664861786455_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-04 13:23:00,空頭2603長榮真好空.上週入袋+175萬 10/3再空58口入袋+44萬,小惡魔77,今天在空長榮 獲利在+5萬,https://www.mobile01.com/topicdetail.php?f=291&t=6672557#85968556,reply,2022-10-04,1.0,-1.0,-1.0,0.0,0.0
469,1665077739257_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-07 00:31:00,#請益 我在70元左右買了裕民套住了，現在要賣嗎?元富證的營業員建議我換標的，他說航海期已過，各位大大覺得呢?,george306,"22-10-07 今天來回顧之前我在 22-9-29 畫的圖, 果然, 漲上去了~",https://www.mobile01.com/topicdetail.php?f=291&t=6670076&p=6#85989264,reply,2022-10-07,0.0,0.0,0.0,0.0,0.0
470,1665581592428_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-12 21:02:00,長榮航，華航，下半年股價有緩慢往上機會嗎？,sunflower2251,日本線大降價! 長榮降3~5千.華航彈性調整   旅行業者也發現，日本邊境解封後出入境旅客沒有想像中的還要多，約有6成都還在觀望。  長榮日本線大降價 飛沖繩「來回不用1萬」,https://www.mobile01.com/topicdetail.php?f=291&t=6614622&p=3#86026910,reply,2022-10-12,0.0,1.0,0.0,0.0,0.0
471,1665627775117_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-13 10:12:00,長榮航，華航，下半年股價有緩慢往上機會嗎？,sunflower2251,長榮航=友達 華航=群創 ?  航空雙雄利多出盡？ 美銀凱基喊賣   觀察內外資大型研究機構對航空族群看法，凱基投顧並非唯一喊賣航空雙雄者。美銀證券指出，先前萬眾期待的解封驚喜高潮已過，意味國境開放利多出盡；最新調查更顯示，貨運業務因供需變化轉差，導致運價恐在第四季傳統旺季呈現季減，加上華航、長榮航評價偏貴，因而持負面觀點，給予「劣於大盤」投資評等，推測合理股價僅15.3元與22.2元，為研究機構中最低。  凱基投顧降評航空雙雄至「賣出」後，對華航股價預期與美銀一樣，都是15.3元，對長榮航股價合理估值則是23元，均隱含雙位數回檔幅度。  法人估算，長榮航今年每股稅後純益（EPS）來到1.74元高峰後，明年將大幅衰退56.5％，EPS剩下0.76元；華航不僅今年就將年減57.1％，EPS降至0.72元，明年恐再衰退62.4％，EPS只剩0.27元。  凱基投顧剖析，觀察之前已解封的美國航空與新加坡航空，代表客運量的全球客運收益公里數（PRK）呈逐季上升，但代表客運價格的單位收益並未大幅上漲。預期華航、長榮航在解封後，明年的PRK逐季走高，恢復到2019年疫情前的75％與76％，客運單位收益在開放初期，將因票價上漲提高，但隨航班逐步開出，則會逐季下滑。  貨運事業方面，原本在疫情期間帶動航空雙雄獲利走高，然凱基指出，隨疫後貨運量供給增加，且疫情帶來的貨運需求消失，景氣疑慮又使貨運需求減低，航空貨運市場將呈量縮價跌之勢，華航、長榮航今年貨運營收將年減8％與9％，明年的年減幅度劇烈放大為49％與59％。(新聞來源 : 工商時報一簡威瑟／台北報導),https://www.mobile01.com/topicdetail.php?f=291&t=6614622&p=4#86029881,reply,2022-10-13,1.0,0.0,0.0,0.0,1.0
472,1665724616634_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-14 11:26:00,航運三熊討論,sunflower2251,"這篇鬼故事感覺怪怪的, EPS -5.27 目標價還能56元,維持「持有」評等.  明年要賠錢了？本土投顧開第一槍 估萬海最快Q2轉虧、目標價56元  經濟日報  運價直直落，衝擊貨櫃股營運，本土投顧開出第一槍，示警萬海（2615）虧損將提早來臨，預估最快明年第2季可能由盈轉虧，同時調降萬海目標價，由67元調降至56元，維持「持有」評等。  本土投顧下修萬海今明年EPS預估，分別下修至35.8元、-5.27元，預估萬海虧損將提早來臨，由盈轉虧的季度約落在明年第2季，較原先預估的2024年上半年提早；主要原因是在需求展望下修，衝擊航商運量，非屬於聯盟的萬海，將藉由下殺報價來維持承載率，預估萬海明年運量年增18%，較運能年增31%低於運能年增的31%；另外一個原因是，合約價的執行率下滑，難以抵銷現貨價跌勢。",https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=181#86039239,reply,2022-10-14,0.0,0.0,0.0,1.0,-1.0
473,1665734848063_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-14 15:53:00,航運三熊討論,kao_king,這新聞 是[ 馬後炮 ]  去年 2021年七月 已經開始反應 現在 [ 舊聞 ]才出來   小時候不讀書  長大 只能當[  記者  ]                        最懂海運的男人( 顏董 ) 卻不如 [  高雄真好  ]    高雄真好  早就嚐過 海運的好 在哪裡?,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=181#86041568,reply,2022-10-14,0.0,0.0,0.0,1.0,-1.0
474,1666010832285_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-17 20:39:00,航運三熊討論,高雄真好,我最後悔的就是今年沒放空 都在那空手看戲  最近房子賣了，要分批進場00878、0056 擺著賺股息 還會買一點0050,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=181#86061551,reply,2022-10-17,1.0,-1.0,0.0,-1.0,1.0
475,1666012541081_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-17 20:48:00,航運三熊討論,茶太,"航海神在這 去年7月最高點就說了 一張不賣0元自來,2年後準備eps負的",https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=181#86061602,reply,2022-10-17,1.0,-1.0,0.0,-1.0,1.0
476,1666022874746_mobileR,forum,Mobile01,閒聊_投資與理財,2022-10-17 20:54:00,航運三熊討論,t.y.,.,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=181#mid1680099,r_reply,2022-10-17,1.0,-1.0,0.0,-1.0,1.0
477,1666021329005_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-17 22:36:00,航運三熊討論,kao_king,沒注意看清楚 以為 你因當 [航海王] 而賣房子   勸您還是別衝動 不用急著 [ 買 ]      第一點  先把老王的[ 基本功 ]練好      第二點 別再相信騙你的人[ 哲哲 ] 你只會再一次[受傷]慘重,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=182#86062201,reply,2022-10-17,1.0,-1.0,0.0,-1.0,1.0
478,1666022872130_mobileR,forum,Mobile01,閒聊_投資與理財,2022-10-17 22:57:00,航運三熊討論,sunflower2251,老王不是只有技術面? 圖文不符?,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=182#mid1680443,r_reply,2022-10-17,1.0,-1.0,0.0,-1.0,1.0
479,1666028109766_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-18 01:19:00,航運三熊討論,高雄真好,航運已經死了 我不會再碰 這帖可以沉了 今晚美股大漲 明天台股又要漲了 但我覺得還沒跌完 2020疫情爆發 怎麼上去的 就怎麼下來,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=182#86062848,reply,2022-10-18,-1.0,0.0,-1.0,1.0,1.0
480,1666073699829_mobileR,forum,Mobile01,閒聊_投資與理財,2022-10-18 08:59:00,航運三熊討論,mtsui,往下的趨勢目前尚未改變。不做空的人，做好資金控管為上。,https://www.mobile01.com/topicdetail.php?f=291&t=6375790&p=182#mid1681091,r_reply,2022-10-18,-1.0,0.0,-1.0,1.0,1.0
481,1666325880090_mobileM,forum,Mobile01,閒聊_投資與理財,2022-10-21 12:07:00,解決長榮爭議？0056成分股篩選遊戲規則出現史上最大改變,dolag,解決長榮爭議？0056成分股篩選遊戲規則出現史上最大改變  經濟日報 記者蔡靜紋／即時報導  受益人超過80萬人的元大高股息（0056）ETF成分股篩選遊戲規則出現史上最大變動，根據臺灣指數公司資料顯示，9月執行的富時臺灣證券交易所臺灣高股息指數市場諮詢結果出爐，元大高股息追蹤的富時羅素確認臺灣高股息指數成分股檔數將會由 30 檔增加至 50 檔，最快將於12月16日收盤後生效；簡言之，成分股檔數大增將降低個股權重，而是否成解決先前市場好奇的景氣循環股占比過高問題，還有待時間驗證。  元大高股息先前換股納入長榮（2603）、友達（2409）等去年獲利大爆發個股，卻被投資達人抱怨長榮過去配息紀錄不佳，可能拖累元大高股息配息表現。到底景氣循環股會不會影響ETF表現，引發市場論戰，後來就出現相關機構有意優化富時羅素確認臺灣高股息指數的聲音。  富時羅素確認臺灣高股息指數優化方式在今天揭曉，據指出，富時臺灣證券交易所臺灣高股息指數市場諮詢結果顯示，依據市場參與者的回饋意見以及富時羅素指數治理委員會同意此提案後，富時羅素確認臺灣高股息指數成分股檔數將會由30檔增加至50檔。    據臺灣指數公司說明本次調整重點有四，  第一，本次成分股數量為一次性的調整，將於2022年12月半年度定審生效，即12月第三個星期五收盤後。  第二，2022年12月半年度定審將暫停執行富時臺灣證券交易所臺灣高股息指數基本規則4.2.7，也就是原本此指數規則是每次最多調整五支成分股(每次半年度定審以納入五支成分股和刪除五檔成分股為上限)，為了讓12月時富時羅素執行成分股數量調整順利進行，故暫停該規則一次；此限制(富時臺灣證券交易所臺灣高股息指數基本規則4.2.7)將在本次成分股數量增加後恢復實施。  第三，本次定審調整將於指數審核生效日起之連續五個交易日實施。  第四，有關新成分股數目之最新基本規則將適時公開發布。  閱讀更多: 買賣股票跟股票期貨到底有什麼差別?以長榮航為例必看!     FROM 聯合新聞網,https://www.mobile01.com/topicdetail.php?f=291&t=6682303,main,2022-10-21,1.0,1.0,1.0,-1.0,-1.0
482,1667793772402_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-07 11:48:00,長榮穩了嗎? 連3季賺百億 ! 左手買港口、 右手買鋼鐵,louis888999,"長榮海運（2603）第三季財報出爐， 單季稅後盈餘仍繳出1006.98億元，年增26%佳績 ，EPS37.25元，單季獲利均維持千億以上； 累計前三季稅後獲利3043.51億元，年增92%，EPS68.88元，以減資後股本計算，EPS143.8元 。另今（4）日也召開重訊宣布取得長榮鋼鐵（2211）約19%股權，並擬百分之百收購巴拿馬箇朗碼頭股權，同步擬收購埃及北方地中海沿岸阿布基爾港股權20%股權。(from yahoo news)   雖然連3季營收維持在百億以上,但相較於前幾月還是處下滑態勢 ,外資投信近期也沒有動向,還是居安思危,先買零股壓壓驚    更多籌碼動向 👈",https://www.mobile01.com/topicdetail.php?f=291&t=6691296,main,2022-11-07,1.0,1.0,-1.0,-1.0,1.0
483,1667803286141_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-07 14:31:00,長榮穩了嗎? 連3季賺百億 ! 左手買港口、 右手買鋼鐵,KiKiUnicorn,寫錯了吧..... 季營收百億.. 要如何盈餘破千億.....,https://www.mobile01.com/topicdetail.php?f=291&t=6691296#86210001,reply,2022-11-07,1.0,1.0,-1.0,-1.0,1.0
484,1667884344850_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 13:11:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,sunflower2251,"1.該賣嗎? 2.如果前幾天賣掉可能是近期最低點,會不會更想不開?  「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？  今周刊  上個月有個朋友詢問意見，他在這2年股市多頭時期投資虧了數百萬，目前帳上虧損還是很多，問我該怎麼辦。我看了他的持股後，建議他出清，並接著跟他介紹指數投資方法。  他的情況大致是這樣，手中持股有不少是不知名的公司，至少不是前50大權值股，而且很多都是融資持有，隨時有可能被追繳，台積電買在600多塊高點，也有海運股，投資標的大多是有十多年投資經驗的朋友提供/建議的。  基本上我不會對別人的持股提供任何意見，因為我現在對個股也很少研究，但因為這是認識的朋友，他的情況真的有點慘，總資產已賠掉6成以上，晚上都無法睡覺已經影響了健康，而且他還想繼續融資凹單，或聽朋友建議買0050反一來追空。",https://www.mobile01.com/topicdetail.php?f=291&t=6692128,main,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
485,1667889203435_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 14:19:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,茶太,"他朋友根本大韭菜,建議他買600元台積電和高點的航運股 然後跌到13000以下建議買t50反1追空",https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86218407,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
486,1667889203449_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 14:28:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,法詮,"阿不是彈20-30趴了,還賠阿？？？",https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86218505,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
487,1667889203458_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 14:29:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,不要這樣,就當提前領月退，領到30年就回本了，本金還有剩說不定，比沒得領的人好很多耶....,https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86218523,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
488,1667889203471_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 14:33:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,jenqyih,買了6075元的大立光，賠更多，不敢講。,https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86218562,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
489,1667897345250_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 16:45:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,seven ok,指數跌了， 總會回來， 個股跌了， 難保回得來。,https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86219850,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
490,1667906272035_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-08 19:15:00,「10幾年的薪水就這麼賠光」航運股、破600元的台積電，他融資買股慘賠數百萬...不甘心停損怎麼辦？,無薪假裁員風,賭過 趴過   下櫃過    領股息難  一直領更難,https://www.mobile01.com/topicdetail.php?f=291&t=6692128#86221043,reply,2022-11-08,1.0,-1.0,-1.0,1.0,1.0
491,1668471428488_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-15 08:04:00,3年領120個月 ~ 前3季海賺3千億元 長榮海運年終獎金挑戰60個月,sunflower2251,員工：幸福企業 股東 : 咕嚕咕嚕  可提前退休的幸福企業~  前3季海賺3千億元 獲利提前超車去年 長榮海運年終獎金挑戰60個月   海運業可望連莊「年終王」！長榮海運今年以來大賺逾3千億元，已提前超車去年一整年賺進的2390億元，長榮海運今年要發多少年終獎金，成為外界關注焦點。業界已傳出「60個月」的驚人數字，將由長榮海運打敗自己去年所創下40個月的紀錄。  最幸運的莫過於疫情發生前後，長榮海運2019、2020年的新進員工，2020年領10個月年終、2021年領40個月年終加10個月年中分紅，今年若領到60個月年終，等同3年領120個月，「做3年抵10年」絕非說說，而是真有其事。,https://www.mobile01.com/topicdetail.php?f=291&t=6695714,main,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
492,1668473043124_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-15 08:39:00,3年領120個月 ~ 前3季海賺3千億元 長榮海運年終獎金挑戰60個月,法詮,呵呵,https://www.mobile01.com/topicdetail.php?f=291&t=6695714#86267050,reply,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
493,1668473043151_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-15 08:39:00,3年領120個月 ~ 前3季海賺3千億元 長榮海運年終獎金挑戰60個月,法詮,呵呵,https://www.mobile01.com/topicdetail.php?f=291&t=6695714#86267051,reply,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
494,1668526999336_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-15 23:33:00,長榮大家現在如何看? 淨值比 和本益比都低於1,xccx010x,光是前三季的EPS就快要追過股價  淨值比也小於1  剛剛去查了一下淨值比只有0.59  就算明年虧濫以今年的營收應該還是嚇死人吧  大家怎麼看長榮股價?,https://www.mobile01.com/topicdetail.php?f=291&t=6696204,main,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
495,1668526999356_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-15 23:38:00,長榮大家現在如何看? 淨值比 和本益比都低於1,Kevin0905,本來不想回的，不過還是佛心一下好了。     長榮只要敢跌我就敢買，我正在等候切入時機，希望有便宜的價格出現!,https://www.mobile01.com/topicdetail.php?f=291&t=6696204#86275348,reply,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
496,1668540958013_mobileR,forum,Mobile01,閒聊_投資與理財,2022-11-15 23:45:00,長榮大家現在如何看? 淨值比 和本益比都低於1,xccx010x,這個價位已經跌到濫掉了吧?淨值比只有0.59 本益比不到1 台股前所未見[笑到噴淚],https://www.mobile01.com/topicdetail.php?f=291&t=6696204#mid1770782,r_reply,2022-11-15,-1.0,-1.0,0.0,0.0,0.0
497,1668530040277_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-16 00:19:00,長榮大家現在如何看? 淨值比 和本益比都低於1,Fa1con,你能清算公司嗎？不能的話看淨值比有用嗎？ 你能介入經營掌握公司金流嗎？不能的話談本益比現實嗎？ 股價的估值有很多種方法，但沒有一種能決定價格。 真正決定價格的是成交、是行情，不是方法。 如果本益比低淨值就該買，那興富發這類重資產高獲利股價還不飛天，但實際上就是不受市場追捧。 要投機，看這些比值不如看趨勢 而那些有耐心要存股的，10幾元的時候早就買好放著退休了…,https://www.mobile01.com/topicdetail.php?f=291&t=6696204#86275553,reply,2022-11-16,-1.0,0.0,0.0,0.0,0.0
498,1668540958025_mobileR,forum,Mobile01,閒聊_投資與理財,2022-11-16 02:25:00,長榮大家現在如何看? 淨值比 和本益比都低於1,hermas,國喬 (1312) 股價淨值比0.49,https://www.mobile01.com/topicdetail.php?f=291&t=6696204#mid1770936,r_reply,2022-11-16,-1.0,0.0,0.0,0.0,0.0
499,1668537298966_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-16 02:34:00,長榮大家現在如何看? 淨值比 和本益比都低於1,rock255,股票很簡單 不管理由如何 覺得便宜有機會賺就買來放著 跌很多覺得很便宜就補 多買幾家公司等分紅就好      其他什麼技術線.本益比啥的 都不用管 只要你有錢一直買就好,https://www.mobile01.com/topicdetail.php?f=291&t=6696204#86275871,reply,2022-11-16,-1.0,0.0,0.0,0.0,0.0
500,1668558817123_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-16 08:27:00,長榮大家現在如何看? 淨值比 和本益比都低於1,SecretId,"什麼比值都沒用,要看有沒有人炒?  台積電8月下旬527元,在沒啥利空理由下在10月份跌到370元,跌幅達3成,  在毫無利多消息下,從370元突然間每天漲,在漲了兩星期在上星期五突然大漲8.X%達到440元,  在大家覺得台積電短期漲2成多該賣掉時昨天又聽到巴爺爺買了台積電adr,星期二無緣無故又漲了8%,試問?這三個月台積電盈收有大幅增減嗎? 那為什麼股價會有如此大的波動? 原因就是背後那個人想要股價到多少就會到多少,所有的消息都只是炒作之用,什麼本益比,eps...幾乎都跟股價無直接關係。",https://www.mobile01.com/topicdetail.php?f=291&t=6696204#86276418,reply,2022-11-16,-1.0,0.0,0.0,0.0,0.0
501,1669157566342_mobileM,forum,Mobile01,閒聊_投資與理財,2022-11-23 06:46:00,宏遠改口 看空航運,sunflower2251,"利空出盡? EPS轉負不跌的也很多吧? 世光今天都改口說航運出現投資價值了.  宏遠改口 看空航運  經濟日報  過去一向看多的宏遠分析師，近日終於「看壞」航運股，在最新出具的報告中指出，SCFI貨櫃運價指數跌到1,306.84點，未來還有幾個利空因素，可能讓市場更壞。  這位法人圈中最早看好貨櫃輪族群的分析師，他指出的多項利空因素包括：塞港舒緩、新船加速下水、淡季到來等，都將加重供給壓力，航商虧損疑慮升高。",https://www.mobile01.com/topicdetail.php?f=291&t=6699870,main,2022-11-23,1.0,-1.0,0.0,0.0,0.0
502,1678780157849_mobileM,forum,Mobile01,閒聊_投資與理財,2023-03-14 15:40:00,2022 長榮配 70 元股利創新高殖利率飆破 40％,Jaden Chou,不知現在上車是否還來得及？     航運一哥霸氣！長榮配70元股利創新高 殖利率飆破40％,https://www.mobile01.com/topicdetail.php?f=291&t=6755375,main,2023-03-14,-1.0,0.0,1.0,-1.0,-1.0
